id,timestamp,from,to,value_ETH
1765,3/2/18 8:52 AM, 0x32be343b94f860124dc4fee278fdcbd38c102d88, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.48
1766,3/2/18 8:54 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.479895
1767,3/2/18 10:00 AM, 0xa84cfd078ec65985aaa1ac199c4bab210615962d, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,3.2
1768,3/2/18 10:02 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,3.199832
1769,3/2/18 12:58 PM, 0x4390e48b681f37d82edeeaf6f38743b4026f03fd, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.35
1770,3/2/18 2:11 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.34979
1771,3/3/18 12:41 AM, 0xab99190e40873460aa9f16b5710f2007adf45db2, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.49
1772,3/3/18 12:43 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.48979
1773,3/3/18 5:17 AM, 0x964a96abfaa068df0921a38a61e0985c97200d47, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.6
1774,3/3/18 6:09 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.599895
1775,3/3/18 6:15 AM, 0x32be343b94f860124dc4fee278fdcbd38c102d88, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.14
1776,3/3/18 6:32 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.139895
1777,3/3/18 9:24 AM, 0xb3aaaae47070264f3595c5032ee94b620a583a39, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,2
1778,3/3/18 9:31 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.999895
1779,3/3/18 10:32 AM, 0xb5b9df708940f4d852f1d290ff6aae36b43a13c7, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.5
1780,3/3/18 10:44 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.499874
1781,3/3/18 1:39 PM, 0x7d3e1623336c0d8a1af2d45f28d6080d3811e903, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,2.75389942
1782,3/3/18 2:01 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,2.75377342
1783,3/3/18 7:09 PM, 0x92fc605bab8f09143efe267d462cff1d17186248, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.199857641
1784,3/3/18 7:37 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.199689641
1785,3/4/18 5:10 AM, 0xd2c339d0c8296e8704279b11eb835af8c0229c71, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,1
1786,3/4/18 6:26 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.99979
1787,3/4/18 9:31 AM, 0x0e366ea5ea6b669fb9dd47c2d1a85d3d57d71aa4, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.46
1788,3/4/18 9:41 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.459811
1789,3/4/18 12:20 PM, 0xeaffeead042b7b000b29493681dd0e28e45bf8b9, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,3
1790,3/4/18 12:24 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,2.999731331
1791,3/4/18 1:38 PM, 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,1
1792,3/4/18 1:52 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.99979
1793,3/4/18 2:13 PM, 0x32be343b94f860124dc4fee278fdcbd38c102d88, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.66108632
1794,3/4/18 2:34 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.66087632
1795,3/4/18 5:08 PM, 0x7577bd6d662e8909b4bb0aa434b93adcc639b455, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,1
1796,3/4/18 5:17 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.999685
1797,3/4/18 6:01 PM, 0x516c87e1224d67fe34672b3d1f2d0e593ef8f536, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,4.36524843
1798,3/4/18 6:05 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,4.36505943
1799,3/4/18 8:11 PM, 0x2ff9ec9fea23bb93ed599c81c7b3e9ec2ee35874, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.14
1800,3/4/18 8:20 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.139811
1801,3/5/18 12:44 AM, 0x0e18a69244224ab078edd884c610aa0ae6994f84, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,1
1802,3/5/18 12:54 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.99979
1803,3/5/18 7:24 AM, 0x2fb2604a7f110a414363f5668efbbf3072c531d2, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.25
1804,3/5/18 7:28 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.249811
1805,3/5/18 9:00 AM, 0x869890fdc878f0ec2b390afe28dce6b5622dbbae, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.2
1806,3/5/18 9:05 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.199832
1807,3/5/18 10:29 AM, 0x026edb4473fffa82869d6c2ea0c2a0f745708dc0, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,2
1808,3/5/18 10:32 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.999811
1809,3/5/18 1:53 PM, 0x42b70d8bd129ed7697aaa51c0179c727a5482da0, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.15
1810,3/5/18 2:17 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.14958
1811,3/5/18 4:09 PM, 0x0975ca9f986eee35f5cbba2d672ad9bc8d2a0844, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.10904041
1812,3/5/18 5:12 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.10883041
1813,3/5/18 6:08 PM, 0xee027fb668a59d2aaed777658669eed6ba214719, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,1
1814,3/5/18 6:17 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.99979
1815,3/5/18 7:06 PM, 0x7c8224e008969265159f1db097cb2d6ec21e0dea, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.5
1816,3/5/18 7:16 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.49979
1817,3/5/18 8:42 PM, 0x9ce4f8ec6bb3afe346ad60858b2f1206af9eb9f8, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.239937
1818,3/5/18 8:47 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.239727
1819,3/6/18 1:13 AM, 0x4c0dd6888bf55a8e1c6fae742ea8697453b9d49d, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.497417
1820,3/6/18 1:15 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.497249
1821,3/6/18 4:36 AM, 0xec6b2e16963c010e42e2df4788cc1db8e913d8a3, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.3
1822,3/6/18 6:16 AM, 0x1565013b9dd0a8b66a3ad5ec36f73c15e8714ff4, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.1616
1823,3/6/18 6:25 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.46139
1824,3/6/18 7:29 AM, 0x4390e48b681f37d82edeeaf6f38743b4026f03fd, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.2
1825,3/6/18 8:00 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.199895
1826,3/6/18 8:58 AM, 0x5baeac0a0417a05733884852aa068b706967e790, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.525
1827,3/6/18 9:23 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.524895
1828,3/6/18 10:45 AM, 0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.22
1829,3/6/18 11:17 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.219811
1830,3/6/18 11:23 AM, 0x4cd27822466ee21f303c595608524f9c38e59875, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.5
1831,3/6/18 11:33 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.499811
1832,3/6/18 12:58 PM, 0x32be343b94f860124dc4fee278fdcbd38c102d88, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.1
1833,3/6/18 1:05 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.099748
1834,3/6/18 2:45 PM, 0x0681d8db095565fe8a346fa0277bffde9c0edbbf, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.15250026
1835,3/6/18 7:57 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.15210126
1836,3/7/18 4:26 AM, 0x283800b40fa79021220da8f8386236a302dce286, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.21
1837,3/7/18 4:31 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.20979
1838,3/7/18 6:04 AM, 0xeaffeead042b7b000b29493681dd0e28e45bf8b9, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,3
1839,3/7/18 7:36 AM, 0x0975ca9f986eee35f5cbba2d672ad9bc8d2a0844, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.17048702
1840,3/7/18 10:39 AM, 0x65408ed1bdf52ba9b16ad465d90ed589b9d06ccb, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,1.15856681
1841,3/7/18 12:40 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,4.32863383
1842,3/7/18 1:47 PM, 0x745d49385ba0a2f1c616e93adcd04495f72b9df4, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,1
1843,3/7/18 2:00 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.99958
1844,3/7/18 4:04 PM, 0x32be343b94f860124dc4fee278fdcbd38c102d88, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.19
1845,3/7/18 4:11 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.18958
1846,3/7/18 7:48 PM, 0xae16b62fef6e276d9baeb9c2f1dd913e8cdb9853, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.1
1847,3/7/18 8:29 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.09958
1848,3/8/18 7:37 AM, 0x5577776636a0be14ec63346ddff1425e11ae2211, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.35
1849,3/8/18 9:06 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.349874
1850,3/8/18 9:45 AM, 0x6e548974302c84276ab619ccc72ae9ef4a2ca362, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.2
1851,3/8/18 9:47 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.199874
1852,3/8/18 1:41 PM, 0x9c7d0ff1318631aebeb665f8a2cd5ab9b4e60296, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.13
1853,3/8/18 3:12 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.129811
1854,3/8/18 9:05 PM, 0x23653c98d1907bf06bf7b4f117b701b649375c10, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.25
1855,3/8/18 9:54 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.24979
1856,3/9/18 4:56 AM, 0x32be343b94f860124dc4fee278fdcbd38c102d88, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,2
1857,3/9/18 5:01 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.999811
1858,3/9/18 5:54 AM, 0xe0872fb859f4a3430a2a75ac9b17097aef37a561, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.2
1859,3/9/18 7:51 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.199874
1860,3/9/18 9:35 AM, 0x054529980183a2aad1eefedc6812ea225ae54341, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.33
1861,3/9/18 11:16 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.329832
1862,3/9/18 1:44 PM, 0x891c17580ecf5b7b9989f99590b59813fbef3f8c, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.2
1863,3/9/18 1:54 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.19979
1864,3/9/18 6:55 PM, 0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,2.48410868
1865,3/9/18 6:59 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,2.48389868
1866,3/9/18 10:07 PM, 0x57fb401cb014c0dcef0fa43be7f0bf08ce68c83a, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.71
1867,3/9/18 10:08 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.709832
1868,3/10/18 6:46 AM, 0xb3aaaae47070264f3595c5032ee94b620a583a39, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,3
1869,3/10/18 6:48 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,2.999895
1870,3/10/18 8:58 AM, 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.39
1871,3/10/18 9:00 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.389937
1872,3/10/18 12:48 PM, 0x32be343b94f860124dc4fee278fdcbd38c102d88, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.59
1873,3/10/18 12:49 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.589895
1874,3/10/18 3:43 PM, 0x29add2089c431866f559aec6c2782133957760c8, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.1
1875,3/10/18 3:47 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.099874
1876,3/10/18 7:15 PM, 0x8c35a23e096130d55519d62f77ed138753b90a82, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.7
1877,3/10/18 7:19 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.699874
1878,3/11/18 4:16 AM, 0xad39b55f4127f7cdaa466de55672b81798b58282, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,1.3
1879,3/11/18 4:24 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.299895
1880,3/11/18 7:29 AM, 0x0e366ea5ea6b669fb9dd47c2d1a85d3d57d71aa4, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.2
1881,3/11/18 7:31 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.199916
1882,3/11/18 11:04 AM, 0x75e7f640bf6968b6f32c47a3cd82c3c2c9dcae68, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.211486
1883,3/11/18 11:08 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.211381
1884,3/11/18 12:46 PM, 0x0975ca9f986eee35f5cbba2d672ad9bc8d2a0844, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.19907919
1885,3/11/18 12:47 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.19897419
1886,3/11/18 2:03 PM, 0xf0723aee7b2dd70d8152da3fc3d6617979e2dceb, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.4
1887,3/11/18 2:37 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.399895
1888,3/11/18 2:38 PM, 0x32be343b94f860124dc4fee278fdcbd38c102d88, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.4
1889,3/11/18 2:49 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.399895
1890,3/11/18 3:59 PM, 0x6f1bbb6be4d05240506e7fb7777cc5d8b8bb34ef, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.16
1891,3/11/18 4:19 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.159895
1892,3/11/18 5:09 PM, 0x93ded472a96a25227a83597467286dbcfa76374a, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.59158
1893,3/11/18 5:45 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.591475
1894,3/12/18 1:19 AM, 0x0975ca9f986eee35f5cbba2d672ad9bc8d2a0844, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.1
1895,3/12/18 1:26 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.099895
1896,3/12/18 6:01 AM, 0x7e8c5059abb7e58e08b2f26dec0570b370614b01, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.1
1897,3/12/18 6:27 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.099832
1898,3/12/18 7:43 AM, 0x2e95a3e80c58b78c55a958bd4a3ce8d0776a1297, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.887067954
1899,3/12/18 9:08 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.886983954
1900,3/12/18 9:39 AM, 0x6382c49e0f42c76f5300e69bfce3431de84467ff, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.49
1901,3/12/18 10:25 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.489895
1902,3/12/18 10:54 AM, 0x04d9b78558a92a896a0f0e613a60eaad6e1f3f90, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.1
1903,3/12/18 11:19 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.099895
1904,3/12/18 12:41 PM, 0x32be343b94f860124dc4fee278fdcbd38c102d88, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.29
1905,3/12/18 12:54 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.289832
1906,3/12/18 1:24 PM, 0x0975ca9f986eee35f5cbba2d672ad9bc8d2a0844, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.25304823
1907,3/12/18 1:48 PM, 0x5163c0ed7352ae1a7d3a13965c4087b46c356c98, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,3.65971238
1908,3/12/18 1:50 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,3.91259261
1909,3/12/18 5:34 PM, 0x82eca05e1115f5116f62165b0549fefcb309985a, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.1
1910,3/12/18 5:35 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.099895
1911,3/12/18 9:43 PM, 0xd39a8d0780877b3f7c8412d40f65c2e77c42dd41, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,1.55495316
1912,3/12/18 10:08 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.55484816
1913,3/13/18 6:37 AM, 0xbccb16f2b31dcb343e62041371433dd8f9195d81, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,3.4850398
1914,3/13/18 6:44 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,3.4849348
1915,3/13/18 8:31 AM, 0x3063c2bb9d65241fa07689502a3ae5739a4fb931, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.2
1916,3/13/18 8:35 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.199937
1917,3/13/18 11:13 AM, 0x5329ff77c2a21ab8d8eb1562a08759903e8e2112, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,2.165
1918,3/13/18 11:18 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,2.164895
1919,3/13/18 3:03 PM, 0x32be343b94f860124dc4fee278fdcbd38c102d88, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.29
1920,3/13/18 3:04 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.289895
1921,3/13/18 4:59 PM, 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.25849546
1922,3/13/18 5:00 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.25839046
1923,3/13/18 7:12 PM, 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.5
1924,3/13/18 7:13 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.499895
1925,3/14/18 5:54 AM, 0x5c132bd064535cf4972063dfb77c1c04d24d6466, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,1.3
1926,3/14/18 7:04 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.299916
1927,3/14/18 7:22 AM, 0x0c3cd7b019bbfad41f0fd4de8210f244a84a2be8, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.14
1928,3/14/18 8:06 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.139937
1929,3/14/18 9:16 AM, 0x32be343b94f860124dc4fee278fdcbd38c102d88, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.49
1930,3/14/18 10:18 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.489895
1931,3/14/18 11:22 AM, 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.31901674
1932,3/14/18 11:25 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.31891174
1933,3/14/18 3:21 PM, 0x0975ca9f986eee35f5cbba2d672ad9bc8d2a0844, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.10104989
1934,3/14/18 3:28 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.10094489
1935,3/14/18 5:05 PM, 0x054529980183a2aad1eefedc6812ea225ae54341, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.33261421
1936,3/14/18 5:06 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.33250921
1937,3/14/18 8:18 PM, 0x206a5384f5e2f490c0f0286b52e1f49a41ea5896, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.154688091
1938,3/14/18 8:20 PM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.154583091
1939,3/15/18 4:15 AM, 0x32be343b94f860124dc4fee278fdcbd38c102d88, 0x2732d0e670f05366c05eb84ba18eb79e917e808d,0.19009138
1940,3/15/18 4:19 AM, 0x2732d0e670f05366c05eb84ba18eb79e917e808d, 0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.18998638
